iter	RMSE
6328	1547970.485
6329	1547817.313
6330	1547527.576
6331	1547298.416
6332	1547050.431
6333	1546796.055
6334	1546678.126
6335	1546419.605
6336	1546160.587
6337	1545870.451
6338	1545600.603
6339	1545396.323
6340	1545131.429
6341	1544834.701
6342	1544728.406
6343	1544538.584
6344	1544380.625
6345	1544276.887
6346	1544137.434
6347	1543847.541
6348	1543568.547
6349	1543378.766
6350	1543210.03
6351	1542894.608
6352	1542606.435
6353	1542326.01
6354	1542058.269
6355	1541850.082
6356	1541591.32
6357	1541398.752
6358	1541233.111
6359	1541062.566
6360	1540878.938
6361	1540710.166
6362	1540530.081
6363	1540270.564
6364	1540010.624
6365	1539755.981
6366	1539482.665
6367	1539285.032
6368	1539096.289
6369	1538903.296
6370	1538716.866
6371	1538462.466
6372	1538198.018
6373	1537882.221
6374	1537623.178
6375	1537329.713
6376	1537147.322
6377	1536903.993
6378	1536677.066
6379	1536503.9
6380	1536369.098
6381	1536174.758
6382	1535909.413
6383	1535616.388
6384	1535380.072
6385	1535055.334
6386	1534853.447
6387	1534714.171
6388	1534482.652
6389	1534238.379
6390	1534162.331
6391	1533869.034
6392	1533673.55
6393	1533431.12
6394	1533309.988
6395	1533053.791
6396	1532850.837
6397	1532709.673
6398	1532556.971
6399	1532292.495
6400	1532057.464
6401	1531898.604
6402	1531651.126
6403	1531368.226
6404	1531131.557
6405	1530966.427
6406	1530767.955
6407	1530633.754
6408	1530333.623
6409	1530084.343
6410	1529915.711
6411	1529684.16
6412	1529409.652
6413	1529224.133
6414	1528954.1
6415	1528857.143
6416	1528672.668
6417	1528382.377
6418	1528271.028
6419	1527985.798
6420	1527823.172
6421	1527605.358
6422	1527387.986
6423	1527078.588
6424	1526831.433
6425	1526587.716
6426	1526418.459
6427	1526158.18
6428	1526022.415
6429	1525962.275
6430	1525850.311
6431	1525711.379
6432	1525481.818
6433	1525356.982
6434	1525109.661
6435	1524884.482
6436	1524626.936
6437	1524466.83
6438	1524327.328
6439	1524154.04
6440	1523969.533
6441	1523755.838
6442	1523484.544
6443	1523234.859
6444	1522986.896
6445	1522796.892
6446	1522660.923
6447	1522457.155
6448	1522235.797
6449	1522047.518
6450	1521846.758
6451	1521622.011
6452	1521460.241
6453	1521208.412
6454	1520959.982
6455	1520686.228
6456	1520495.93
6457	1520258.071
6458	1520084.482
6459	1519854.886
6460	1519639.291
6461	1519338.058
6462	1519159.381
6463	1518998.096
6464	1518739.159
6465	1518506.812
6466	1518218.617
6467	1518071.955
6468	1517915.028
6469	1517665.115
6470	1517391.183
6471	1517240.529
6472	1516987.069
6473	1516790.437
6474	1516579.879
6475	1516393.523
6476	1516329.362
6477	1516072.578
6478	1515841.299
6479	1515622.742
6480	1515436.212
6481	1515257.523
6482	1515008.032
6483	1514815.631
6484	1514536.466
6485	1514302.749
6486	1514072.176
6487	1513913.623
6488	1513772.771
6489	1513548.331
6490	1513292.591
6491	1512983.339
6492	1512887.953
6493	1512617.517
6494	1512453.664
6495	1512216.556
6496	1512002.418
6497	1511692.581
6498	1511456.239
6499	1511276.662
6500	1511018.951
6501	1510803.804
6502	1510532.526
6503	1510377.913
6504	1510157.768
6505	1510010.784
6506	1509716.644
6507	1509541.456
6508	1509315.546
6509	1509074.328
6510	1508807.393
6511	1508510.3
6512	1508413.213
6513	1508281.446
6514	1508102.221
6515	1507916.192
6516	1507682.848
6517	1507430.335
6518	1507235.508
6519	1506973.32
6520	1506904.81
6521	1506704.598
6522	1506427.66
6523	1506390.29
6524	1506207.476
6525	1505916.076
6526	1505674.493
6527	1505495.367
6528	1505296.562
6529	1505150.547
6530	1504941.348
6531	1504781.144
6532	1504563.28
6533	1504295.978
6534	1504096.048
6535	1503893.495
6536	1503645.761
6537	1503444.405
6538	1503205.072
6539	1502994.233
6540	1502710.418
6541	1502442.809
6542	1502285.394
6543	1502067.745
6544	1501839.731
6545	1501600.648
6546	1501334.374
6547	1501059.552
6548	1500874.902
6549	1500656.14
6550	1500446.998
6551	1500225.28
6552	1499980.228
6553	1499840.404
6554	1499629.126
6555	1499370.384
6556	1499187.978
6557	1498913.678
6558	1498720.434
6559	1498444.125
6560	1498280.085
6561	1498038.66
6562	1497801.279
6563	1497669.817
6564	1497459.138
6565	1497181.536
6566	1496947.267
6567	1496725.907
6568	1496458.458
6569	1496315.48
6570	1496062.692
6571	1495899.585
6572	1495841.885
6573	1495666.354
6574	1495415.175
6575	1495263.434
6576	1495106.1
6577	1494912.204
6578	1494760.363
6579	1494530.603
6580	1494306.428
6581	1494108.417
6582	1493944.627
6583	1493762.705
6584	1493531.464
6585	1493245.343
6586	1493066.189
6587	1492886.989
6588	1492646.089
6589	1492424.687
6590	1492169.478
6591	1492036.566
6592	1491841.094
6593	1491637.716
6594	1491424.318
6595	1491146.987
6596	1490980.619
6597	1490770.444
6598	1490571.883
6599	1490389.01
6600	1490262.526
6601	1490124.389
6602	1489969.076
6603	1489820.361
6604	1489558.32
6605	1489319.249
6606	1489105.709
6607	1489014.044
6608	1488824.047
6609	1488685.356
6610	1488405.09
6611	1488224.579
6612	1487971.448
6613	1487766.81
6614	1487499.013
6615	1487352.517
6616	1487115.073
6617	1486896.719
6618	1486698.75
6619	1486426.622
6620	1486252.066
6621	1486057.568
6622	1485826.718
6623	1485632.742
6624	1485436.343
6625	1485302.105
6626	1485147.086
6627	1484895.297
6628	1484638.754
6629	1484431.818
6630	1484230.686
6631	1484002.903
6632	1483868.394
6633	1483689.089
6634	1483441.091
6635	1483146.898
6636	1482929.154
6637	1482774.162
6638	1482546.147
6639	1482308.556
6640	1482158.682
6641	1481919.708
6642	1481729.313
6643	1481500.747
6644	1481396.723
6645	1481217.485
6646	1481048.694
6647	1480812.147
6648	1480583.898
6649	1480404.195
6650	1480340.823
6651	1480086.54
6652	1479936.649
6653	1479690.197
6654	1479452.209
6655	1479326.336
6656	1479172.667
6657	1478940.107
6658	1478768.343
6659	1478652.029
6660	1478430.683
6661	1478190.89
6662	1477929.749
6663	1477684.725
6664	1477440.189
6665	1477313.196
6666	1477107.393
6667	1476856.747
6668	1476635.947
6669	1476386.563
6670	1476252.119
6671	1476063.069
6672	1475919.738
6673	1475700.937
6674	1475459.673
6675	1475197.162
6676	1475051.27
6677	1474885.228
6678	1474609.238
6679	1474370.043
6680	1474146.42
6681	1474010.438
6682	1473846.332
6683	1473646.868
6684	1473410.809
6685	1473167.807
6686	1472932.029
6687	1472781.093
6688	1472528.375
6689	1472395.818
6690	1472126.619
6691	1471915.007
6692	1471663.275
6693	1471400.44
6694	1471242.871
6695	1471038.623
6696	1470795.383
6697	1470603.079
6698	1470450.434
6699	1470219.628
6700	1470047.483
6701	1469833.967
6702	1469643.072
6703	1469465.859
6704	1469215.432
6705	1469035.935
6706	1468837.028
6707	1468619.629
6708	1468457.929
6709	1468188.641
6710	1467974.552
6711	1467725.445
6712	1467457.563
6713	1467299.344
6714	1467023.847
6715	1466869.962
6716	1466665.641
6717	1466456.84
6718	1466281.351
6719	1466114.12
6720	1465876.817
6721	1465673.049
6722	1465440.365
6723	1465237.607
6724	1465068.105
6725	1464929.356
6726	1464772.636
6727	1464623.06
6728	1464358.801
6729	1464208.292
6730	1464054.465
6731	1463810.896
6732	1463584.502
6733	1463425.086
6734	1463240.194
6735	1463070.355
6736	1462813.477
6737	1462708.054
6738	1462498.907
6739	1462321.784
6740	1462069.062
6741	1461844.893
6742	1461704.204
6743	1461488.438
6744	1461284.961
6745	1461097.849
6746	1461065.204
6747	1460796.702
6748	1460642.517
6749	1460384.438
6750	1460120.664
6751	1459923.153
6752	1459687.868
6753	1459500.512
6754	1459353.977
6755	1459157.138
6756	1459019.467
6757	1458857.899
6758	1458728.045
6759	1458524.034
6760	1458350.523
6761	1458172.731
6762	1457935.23
6763	1457782.313
6764	1457638.499
6765	1457396.261
6766	1457200.481
6767	1457021.692
6768	1456737.223
6769	1456538.443
6770	1456414.936
6771	1456213.61
6772	1456053.596
6773	1455823.38
6774	1455627.268
6775	1455395.055
6776	1455147.896
6777	1455004.497
6778	1454818.847
6779	1454591.963
6780	1454418.413
6781	1454285.093
6782	1454061.755
6783	1453819.674
6784	1453581.734
6785	1453369.276
6786	1453121.848
6787	1452934.797
6788	1452798.357
6789	1452613.013
6790	1452400.047
6791	1452181.58
6792	1451959.756
6793	1451832.217
6794	1451579.782
6795	1451421.862
6796	1451159.769
6797	1450910.635
6798	1450754.141
6799	1450526.066
6800	1450258.542
6801	1450024.734
6802	1449841.27
6803	1449628.848
6804	1449405.143
6805	1449175.319
6806	1448963.228
6807	1448684.385
6808	1448478.417
6809	1448325.924
6810	1448094.63
6811	1447875.226
6812	1447659.5
6813	1447411.87
6814	1447284.667
6815	1447076.143
6816	1446938.517
6817	1446759.808
6818	1446552.701
6819	1446418.237
6820	1446257.624
6821	1446119.144
6822	1445928.352
6823	1445721.958
6824	1445598.57
6825	1445436.386
6826	1445212.83
6827	1445032.77
6828	1444765.429
6829	1444575.548
6830	1444343.437
6831	1444086.206
6832	1443844.874
6833	1443573.5
6834	1443440.079
6835	1443283.524
6836	1443160.31
6837	1442935.613
6838	1442685.418
6839	1442493.848
6840	1442247.812
6841	1442042.957
6842	1441880.479
6843	1441727.133
6844	1441518.9
6845	1441287.257
6846	1440978.783
6847	1440773.335
6848	1440584.329
6849	1440392.622
6850	1440265.069
6851	1440137.075
6852	1439843.553
6853	1439659.256
6854	1439515.909
6855	1439284.266
6856	1439130.13
6857	1438928.134
6858	1438660.508
6859	1438489.703
6860	1438314.13
6861	1438218.122
6862	1438080.351
6863	1437828.445
6864	1437567.326
6865	1437352.079
6866	1437146.753
6867	1436990.302
6868	1436851.505
6869	1436663.069
6870	1436504.768
6871	1436273.954
6872	1436003.127
6873	1435847.542
6874	1435615.271
6875	1435447.909
6876	1435242.065
6877	1435000.729
6878	1434801.801
6879	1434645.619
6880	1434386.858
6881	1434155.058
6882	1433892.294
6883	1433711.756
6884	1433523.861
6885	1433322.592
6886	1433173.469
6887	1432966.635
6888	1432738.581
6889	1432585.73
6890	1432450.088
6891	1432327.707
6892	1432162.054
6893	1432115.124
6894	1432011.482
6895	1431777.59
6896	1431585.074
6897	1431436.421
6898	1431277.201
6899	1431135.542
6900	1431074.044
6901	1430852.604
6902	1430705.813
6903	1430463.768
6904	1430260.413
6905	1430198.819
6906	1429948.227
6907	1429722.665
6908	1429475.274
6909	1429229.286
6910	1428979.429
6911	1428837.242
6912	1428593.153
6913	1428357.334
6914	1428139.063
6915	1427993.484
6916	1427938.552
6917	1427744.605
6918	1427500.957
6919	1427290.639
6920	1427039.419
6921	1426750.405
6922	1426626.57
6923	1426445.611
6924	1426318.594
6925	1426060.729
6926	1425857.895
6927	1425700.693
6928	1425501.612
6929	1425270.261
6930	1425131.077
6931	1424904.768
6932	1424869.909
6933	1424745.051
6934	1424519.768
6935	1424249.968
6936	1424119.849
6937	1423968.597
6938	1423769.769
6939	1423517.236
6940	1423274.046
6941	1423070.266
6942	1422889.04
6943	1422720.701
6944	1422526.808
6945	1422384.629
6946	1422213.918
6947	1422046.695
6948	1421840.948
6949	1421698.986
6950	1421457.561
6951	1421251.929
6952	1421029.342
6953	1420782.82
6954	1420614.058
6955	1420389.903
6956	1420171.734
6957	1419925.514
6958	1419656.499
6959	1419496.869
6960	1419367.342
6961	1419127.756
6962	1418906.76
6963	1418688.545
6964	1418451.099
6965	1418247.991
6966	1418021.283
6967	1417900.798
6968	1417678.049
6969	1417436.369
6970	1417224.814
6971	1417002.981
6972	1416795.015
6973	1416569.048
6974	1416358.852
6975	1416119.337
6976	1415888.492
6977	1415713.355
6978	1415473.656
6979	1415272.006
6980	1415042.113
6981	1414946.728
6982	1414736.303
6983	1414575.722
6984	1414399.391
6985	1414256.227
6986	1414031.011
6987	1413791.226
6988	1413611.922
6989	1413440.917
6990	1413293.667
6991	1413161.545
6992	1413023.55
6993	1412808.787
6994	1412589.969
6995	1412467.8
6996	1412341.639
6997	1412240.694
6998	1411994.751
6999	1411855.691
7000	1411716.328
7001	1411491.654
7002	1411319.617
7003	1411100.752
7004	1410843.345
7005	1410572.945
7006	1410348.665
7007	1410134.753
7008	1409917.643
7009	1409706.996
7010	1409567.145
7011	1409375.403
7012	1409212.797
7013	1409008.04
7014	1408887.128
7015	1408636.373
7016	1408480.638
7017	1408268.778
7018	1408132.33
7019	1407985.899
7020	1407745.283
7021	1407612.693
7022	1407394.335
7023	1407241.218
7024	1407096.18
7025	1406988.509
7026	1406853.106
7027	1406716.609
7028	1406495.781
7029	1406275.159
7030	1406123.988
7031	1405904.218
7032	1405761.755
7033	1405642.206
7034	1405407.704
7035	1405135.611
7036	1404987.174
7037	1404871.41
7038	1404625.264
7039	1404401.34
7040	1404275.884
7041	1404085.769
7042	1403902.159
7043	1403757.42
7044	1403562.332
7045	1403398.735
7046	1403249.556
7047	1403003.916
7048	1402872.105
7049	1402680.337
7050	1402492.4
7051	1402373.591
7052	1402180.151
7053	1401912.075
7054	1401725.533
7055	1401508.274
7056	1401298.506
7057	1401089.494
7058	1401017.775
7059	1400816.934
7060	1400678.617
7061	1400470.326
7062	1400377.624
7063	1400247.275
7064	1400037.86
7065	1399773.141
7066	1399567.562
7067	1399338.847
7068	1399165.125
7069	1398999.133
7070	1398853.049
7071	1398686.789
7072	1398504.065
7073	1398302.116
7074	1398076.812
7075	1397823.276
7076	1397593.328
7077	1397380.322
7078	1397207.147
7079	1397009.992
7080	1396889.339
7081	1396717.999
7082	1396507.192
7083	1396334.979
7084	1396192.755
7085	1396044.602
7086	1395916.102
7087	1395717.527
7088	1395528.439
7089	1395291.872
7090	1395147.514
7091	1394988.84
7092	1394844.085
7093	1394709.53
7094	1394495.827
7095	1394251.666
7096	1394052.869
7097	1393846.169
7098	1393696.534
7099	1393463.384
7100	1393253.185
7101	1393048.747
7102	1392835.667
7103	1392608.024
7104	1392409.835
7105	1392253.199
7106	1391973.336
7107	1391802.043
7108	1391576.5
7109	1391416.897
7110	1391274.577
7111	1391059.752
7112	1390899.463
7113	1390683.027
7114	1390437.734
7115	1390241.782
7116	1390067.291
7117	1389824.116
7118	1389616.625
7119	1389357.957
7120	1389222.969
7121	1389092.17
7122	1388857.873
7123	1388662.509
7124	1388451.519
7125	1388266.262
7126	1388107.551
7127	1387959.739
7128	1387761.901
7129	1387569.707
7130	1387314.966
7131	1387155.794
7132	1386932.991
7133	1386716.033
7134	1386543.646
7135	1386375.178
7136	1386158.8
7137	1385938.808
7138	1385716.771
7139	1385538.024
7140	1385347.759
7141	1385130.434
7142	1384884.182
7143	1384695.45
7144	1384578.406
7145	1384458.64
7146	1384313.027
7147	1384123.611
7148	1383913.289
7149	1383715.265
7150	1383525.718
7151	1383281.803
7152	1383099.067
7153	1382857.388
7154	1382756.311
7155	1382576.27
7156	1382346.255
7157	1382229.19
7158	1382003.129
7159	1381836.934
7160	1381648.102
7161	1381482.896
7162	1381237.319
7163	1381037.513
7164	1380844.575
7165	1380605.087
7166	1380355.944
7167	1380319.204
7168	1380187.724
7169	1379939.773
7170	1379719.342
7171	1379564.056
7172	1379371.227
7173	1379167.382
7174	1378943.678
7175	1378748.86
7176	1378548.705
7177	1378278.083
7178	1378066.533
7179	1377822.72
7180	1377708.624
7181	1377593.343
7182	1377424.042
7183	1377201.44
7184	1376962.581
7185	1376756.735
7186	1376604.254
7187	1376438.289
7188	1376259.712
7189	1376129.327
7190	1375938.032
7191	1375797.735
7192	1375664.98
7193	1375430.514
7194	1375196.945
7195	1375031.071
7196	1374900.008
7197	1374725.422
7198	1374659.87
7199	1374487.592
7200	1374262.243
7201	1374044.677
7202	1373827.525
7203	1373708.678
7204	1373555.358
7205	1373414.315
7206	1373270.85
7207	1373017.57
7208	1372843.143
7209	1372614.113
7210	1372402.72
7211	1372250.903
7212	1372052.551
7213	1371836.492
7214	1371585.31
7215	1371535.332
7216	1371386.494
7217	1371235.22
7218	1371006.23
7219	1370815.436
7220	1370622.227
7221	1370496.15
7222	1370340.38
7223	1370220.309
7224	1370031.424
7225	1369799.65
7226	1369684.335
7227	1369479.356
7228	1369334.491
7229	1369109.86
7230	1368887.816
7231	1368614.085
7232	1368389.011
7233	1368162.869
7234	1368007.932
7235	1367839.36
7236	1367631.849
7237	1367387.914
7238	1367221.224
7239	1367035.115
7240	1366900.012
7241	1366657.77
7242	1366520.483
7243	1366355.131
7244	1366109.999
7245	1366056.551
7246	1365827.351
7247	1365642.371
7248	1365491.972
7249	1365291.961
7250	1365130.085
7251	1364942.912
7252	1364790.431
7253	1364641.312
7254	1364403.253
7255	1364256.162
7256	1364031.347
7257	1363870.675
7258	1363640.672
7259	1363491.804
7260	1363284.66
7261	1363069.37
7262	1362890.957
7263	1362648.727
7264	1362534.255
7265	1362317.809
7266	1362138.998
7267	1361952.682
7268	1361810.207
7269	1361790.159
7270	1361647.603
7271	1361437.926
7272	1361233.708
7273	1361030.357
7274	1360855.907
7275	1360637.766
7276	1360411.133
7277	1360223.138
7278	1360192.113
7279	1359982.068
7280	1359821.072
7281	1359667.609
7282	1359458.489
7283	1359326.493
7284	1359138.637
7285	1358927.495
7286	1358724.668
7287	1358515.213
7288	1358334.848
7289	1358218.79
7290	1358025.948
7291	1357907.892
7292	1357760.386
7293	1357585.622
7294	1357370.385
7295	1357157.455
7296	1356967.788
7297	1356916.197
7298	1356893.064
7299	1356789.091
7300	1356705.496
7301	1356520.287
7302	1356310.733
7303	1356122.564
7304	1355918.836
7305	1355711.858
7306	1355580.048
7307	1355457.312
7308	1355235.015
7309	1355012.137
7310	1354824.3
7311	1354595.369
7312	1354440.252
7313	1354218.246
7314	1353970.374
7315	1353800.612
7316	1353738.889
7317	1353545.664
7318	1353294.505
7319	1353175.078
7320	1352975.881
7321	1352803.276
7322	1352592.814
7323	1352515.301
7324	1352286.293
7325	1352202.636
7326	1351993.383
7327	1351767.866
7328	1351585.066
7329	1351337.451
7330	1351110.19
7331	1350890.299
7332	1350779.604
7333	1350610.13
7334	1350428.838
7335	1350292.942
7336	1350187.76
7337	1350059.924
7338	1349917.058
7339	1349757.868
7340	1349613.49
7341	1349425.76
7342	1349292.986
7343	1349097.142
7344	1348900.204
7345	1348688.608
7346	1348465.357
7347	1348265.061
7348	1348080.99
7349	1347900.348
7350	1347768.879
7351	1347646.83
7352	1347471.701
7353	1347268.046
7354	1347050.962
7355	1346845.635
7356	1346649.255
7357	1346424.975
7358	1346279.162
7359	1346099.254
7360	1346007.233
7361	1345808.657
7362	1345634.997
7363	1345507.674
7364	1345372.989
7365	1345185.19
7366	1345073.265
7367	1344906.278
7368	1344838.812
7369	1344691.608
7370	1344480.139
7371	1344294.488
7372	1344101.997
7373	1343914.206
7374	1343817.282
7375	1343640.384
7376	1343494.803
7377	1343314.585
7378	1343196.684
7379	1343012.422
7380	1342786.225
7381	1342605.921
7382	1342414.043
7383	1342217.064
7384	1342028.998
7385	1341960.783
7386	1341796.947
7387	1341601.553
7388	1341402.382
7389	1341186.714
7390	1340975.474
7391	1340775.029
7392	1340584.751
7393	1340412.277
7394	1340228.855
7395	1340001.11
7396	1339900.187
7397	1339660.003
7398	1339546.402
7399	1339416.055
7400	1339198.101
7401	1338990.882
7402	1338833.095
7403	1338690.701
7404	1338543.418
7405	1338348.662
7406	1338159.91
7407	1338002.994
7408	1337957.919
7409	1337839.088
7410	1337580.608
7411	1337404.191
7412	1337192.112
7413	1336980.687
7414	1336791.025
7415	1336591.064
7416	1336373.029
7417	1336214.712
7418	1336095.693
7419	1335919.184
7420	1335710.087
7421	1335524.494
7422	1335489.85
7423	1335297.494
7424	1335101.88
7425	1334999.686
7426	1334876.223
7427	1334817.887
7428	1334592.527
7429	1334466.096
7430	1334241.786
7431	1334018.322
7432	1333806.901
7433	1333609.328
7434	1333505.051
7435	1333292.934
7436	1333099.545
7437	1332976.985
7438	1332856.873
7439	1332789.171
7440	1332604.036
7441	1332410.078
7442	1332235.799
7443	1332116.435
7444	1331976.301
7445	1331849.879
7446	1331661.375
7447	1331448.012
7448	1331246.846
7449	1331029.751
7450	1330836.745
7451	1330655.912
7452	1330545.947
7453	1330422.602
7454	1330180.411
7455	1330019.647
7456	1329747.751
7457	1329614.617
7458	1329420.845
7459	1329312.797
7460	1329138.156
7461	1328947.828
7462	1328739.016
7463	1328534.746
7464	1328392.259
7465	1328271.371
7466	1328104.141
7467	1327902.171
7468	1327694.865
7469	1327556.608
7470	1327342.147
7471	1327144.731
7472	1326937.459
7473	1326774.199
7474	1326604.366
7475	1326432.99
7476	1326212.581
7477	1326107.367
7478	1325891.086
7479	1325821.365
7480	1325597.592
7481	1325383.411
7482	1325275.997
7483	1325249.182
7484	1325157.815
7485	1324929.841
7486	1324746.672
7487	1324521.022
7488	1324375.118
7489	1324239.055
7490	1324054.92
7491	1323961.608
7492	1323738.464
7493	1323533.919
7494	1323383.526
7495	1323179.024
7496	1323007.514
7497	1322830.207
7498	1322632.657
7499	1322457.588
7500	1322293.359
7501	1322179.979
7502	1322078.411
7503	1321854.419
7504	1321706.795
7505	1321512.107
7506	1321329.355
7507	1321219.082
7508	1321081.772
7509	1320914.694
7510	1320734.83
7511	1320594.469
7512	1320455.168
7513	1320334.09
7514	1320128.996
7515	1319997.383
7516	1319859.079
7517	1319669.715
7518	1319570.014
7519	1319369.601
7520	1319182.812
7521	1318980.88
7522	1318833.073
7523	1318578.801
7524	1318397.01
7525	1318198.412
7526	1318017.157
7527	1317866.893
7528	1317719.492
7529	1317540.064
7530	1317396.093
7531	1317196.922
7532	1317082.901
7533	1316931.958
7534	1316755.538
7535	1316611.889
7536	1316430.555
7537	1316298.018
7538	1316097.712
7539	1315886.537
7540	1315733.601
7541	1315511.168
7542	1315391.506
7543	1315261.946
7544	1315063.261
7545	1314872.332
7546	1314684.139
7547	1314494.457
7548	1314279.958
7549	1314078.313
7550	1313964.411
7551	1313824.675
7552	1313728.089
7553	1313602.145
7554	1313400.941
7555	1313245.955
7556	1313081.366
7557	1312982.807
7558	1312758.638
7559	1312601.645
7560	1312386.9
7561	1312185.684
7562	1312001.751
7563	1311858.648
7564	1311676.893
7565	1311493.306
7566	1311312.544
7567	1311171.195
7568	1311029.346
7569	1310863.838
7570	1310661.612
7571	1310435.081
7572	1310349.705
7573	1310244.662
7574	1310062.743
7575	1309843.748
7576	1309629.415
7577	1309609.706
7578	1309453.594
7579	1309428.961
7580	1309297.214
7581	1309060.528
7582	1308950.746
7583	1308807.961
7584	1308621.392
7585	1308529.191
7586	1308308.148
7587	1308155.87
7588	1308004.413
7589	1307923.638
7590	1307766.104
7591	1307563.981
7592	1307452.183
7593	1307225.426
7594	1307018.863
7595	1306890.153
7596	1306749.192
7597	1306553.716
7598	1306349.819
7599	1306215.48
7600	1305998.879
7601	1305830.937
7602	1305730.282
7603	1305576.968
7604	1305556.116
7605	1305341.866
7606	1305131.186
7607	1305021.288
7608	1304782.529
7609	1304650.872
7610	1304462.538
7611	1304325.892
7612	1304164.939
7613	1303985.916
7614	1303868.727
7615	1303676.935
7616	1303487.106
7617	1303362.464
7618	1303265.959
7619	1303055.593
7620	1302837.765
7621	1302698.043
7622	1302494.257
7623	1302382.801
7624	1302191.316
7625	1302036.707
7626	1301836.25
7627	1301647.755
7628	1301414.166
7629	1301274.871
7630	1301104.068
7631	1300922.386
7632	1300690.213
7633	1300505.881
7634	1300450.042
7635	1300374.339
7636	1300169.762
7637	1299989.558
7638	1299805.175
7639	1299735.66
7640	1299707.133
7641	1299524.037
7642	1299370.612
7643	1299187.15
7644	1299066.953
7645	1298863.236
7646	1298745.587
7647	1298579.836
7648	1298470.887
7649	1298265.634
7650	1298049.339
7651	1297924.247
7652	1297818.25
7653	1297686.831
7654	1297553.243
7655	1297382.967
7656	1297176.583
7657	1297068.633
7658	1296844.507
7659	1296731.644
7660	1296493.658
7661	1296379.405
7662	1296258.251
7663	1296081.003
7664	1295977.571
7665	1295894.511
7666	1295715.862
7667	1295569.291
7668	1295452.645
7669	1295216.946
7670	1295029.301
7671	1294790.392
7672	1294581.97
7673	1294368.397
7674	1294167.952
7675	1293986.798
7676	1293822.883
7677	1293707.532
7678	1293529.686
7679	1293297.954
7680	1293096.343
7681	1292969.857
7682	1292763.458
7683	1292660.648
7684	1292493.718
7685	1292331.282
7686	1292208.956
7687	1292038.021
7688	1291904.173
7689	1291688.179
7690	1291561.011
7691	1291410.395
7692	1291305.015
7693	1291102.091
7694	1290886.891
7695	1290740.506
7696	1290672.101
7697	1290548.187
7698	1290390.314
7699	1290260.94
7700	1290158.242
7701	1290032.315
7702	1289981.178
7703	1289755.127
7704	1289539.83
7705	1289339.725
7706	1289271.934
7707	1289204.969
7708	1288991.314
7709	1288874.275
7710	1288718.647
7711	1288489.303
7712	1288322.361
7713	1288208.952
7714	1288036.055
7715	1287917.968
7716	1287748.447
7717	1287650.516
7718	1287429.927
7719	1287263.539
7720	1287158.106
7721	1286968.819
7722	1286778.264
7723	1286567.222
7724	1286459.345
7725	1286229.046
7726	1286192.93
7727	1286062.631
7728	1285869.702
7729	1285700.021
7730	1285456.885
7731	1285354.361
7732	1285187.472
7733	1285163.25
7734	1285036.718
7735	1285004.297
7736	1284847.966
7737	1284674.298
7738	1284452.584
7739	1284288.684
7740	1284063.35
7741	1283861.532
7742	1283753.672
7743	1283587.566
7744	1283384.514
7745	1283240.467
7746	1283079.89
7747	1282970.401
7748	1282777.509
7749	1282547.702
7750	1282487.285
7751	1282300.536
7752	1282186.127
7753	1282018.205
7754	1281979.424
7755	1281770.312
7756	1281643.596
7757	1281495.411
7758	1281296.038
7759	1281266.979
7760	1281119.548
7761	1280978.186
7762	1280814.071
7763	1280714.305
7764	1280554.291
7765	1280352.486
7766	1280130.816
7767	1279927.729
7768	1279895.735
7769	1279668.944
7770	1279526.376
7771	1279352.267
7772	1279221.895
7773	1279048.629
7774	1278942.579
7775	1278819.422
7776	1278577.692
7777	1278481.591
7778	1278251.01
7779	1278062.387
7780	1277923.851
7781	1277697.295
7782	1277470.507
7783	1277261.163
7784	1277098.386
7785	1276976.627
7786	1276818.701
7787	1276620.115
7788	1276446.267
7789	1276232.203
7790	1276076.304
7791	1275908.521
7792	1275721.403
7793	1275507.207
7794	1275296.913
7795	1275093.612
7796	1274959.109
7797	1274868.672
7798	1274746.697
7799	1274546.278
7800	1274353.147
7801	1274168.538
7802	1274073.499
7803	1273927.379
7804	1273761.833
7805	1273624.507
7806	1273540.256
7807	1273417.45
7808	1273303.586
7809	1273276.537
7810	1273122.17
7811	1272972.369
7812	1272820.521
7813	1272638.637
7814	1272500.899
7815	1272438.754
7816	1272231.676
7817	1272065.073
7818	1271942.721
7819	1271777.605
7820	1271694.779
7821	1271551.97
7822	1271365.712
7823	1271205.031
7824	1271093.048
7825	1270905.722
7826	1270661.788
7827	1270457.708
7828	1270242.124
7829	1270064.689
7830	1269915.942
7831	1269839.677
7832	1269819.145
7833	1269635.378
7834	1269497.79
7835	1269376.311
7836	1269206.966
7837	1269029.121
7838	1268926.121
7839	1268730.025
7840	1268557.142
7841	1268454.464
7842	1268295.973
7843	1268140.193
7844	1268032.414
7845	1267843.984
7846	1267685.763
7847	1267511.28
7848	1267390.915
7849	1267252.312
7850	1267130.229
7851	1266921.944
7852	1266716.89
7853	1266591.865
7854	1266432.638
7855	1266252.477
7856	1266175.294
7857	1266022.083
7858	1265914.276
7859	1265796.714
7860	1265685.047
7861	1265515.281
7862	1265491.48
7863	1265373.613
7864	1265223.706
7865	1265116.766
7866	1264948.713
7867	1264734.193
7868	1264583.968
7869	1264449.196
7870	1264233.341
7871	1264112.372
7872	1263932.486
7873	1263730.661
7874	1263542.3
7875	1263418.781
7876	1263253.931
7877	1263139.237
7878	1263012.483
7879	1262902.749
7880	1262708.886
7881	1262500.475
